theta1,theta2,theta3,px,py,phi
10,170,150,26.56089573,-1.317591117,330
10,170,160,28.03424007,1.842006017,340
10,170,170,28.93654271,5.20944533,350
10,170,180,29.24038765,8.682408883,360
10,180,0,-9.84807753,-1.736481777,190
10,180,10,-8.945774886,-5.10392109,200
10,180,20,-7.472430546,-8.263518223,210
10,180,30,-5.472811332,-11.11927042,220
10,180,40,-3.007674664,-13.58440709,230
10,180,50,-0.15192247,-15.5840263,240
10,180,60,3.007674664,-17.05737064,250
10,180,70,6.375113977,-17.95967328,260
10,180,80,9.84807753,-18.26351822,270
10,180,90,13.32104108,-17.95967328,280
10,180,100,16.6884804,-17.05737064,290
10,180,110,19.84807753,-15.5840263,300
10,180,120,22.70382972,-13.58440709,310
10,180,130,25.16896639,-11.11927042,320
10,180,140,27.16858561,-8.263518223,330
10,180,150,28.64192995,-5.10392109,340
10,180,160,29.54423259,-1.736481777,350
10,180,170,29.84807753,1.736481777,360
10,180,180,29.54423259,5.20944533,370
20,0,0,103.3661883,37.62221577,20
20,0,10,101.8928439,40.7818129,30
20,0,20,99.89322473,43.63756509,40
20,0,30,97.42808806,46.10270176,50
20,0,40,94.57233587,48.10232097,60
20,0,50,91.41273874,49.57566532,70
20,0,60,88.04529942,50.47796796,80
20,0,70,84.57233587,50.7818129,90
20,0,80,81.09937232,50.47796796,100
20,0,90,77.731933,49.57566532,110
20,0,100,74.57233587,48.10232097,120
20,0,110,71.71658368,46.10270176,130
20,0,120,69.25144701,43.63756509,140
20,0,130,67.2518278,40.7818129,150
20,0,140,65.77848346,37.62221577,160
20,0,150,64.87618081,34.25477645,170
20,0,160,64.57233587,30.7818129,180
20,0,170,64.87618081,27.30884935,190
20,0,180,65.77848346,23.94141003,200
20,10,0,98.94615527,47.10100717,30
20,10,10,96.94653605,49.95675936,40
20,10,20,94.48139938,52.42189603,50
20,10,30,91.62564719,54.42151524,60
20,10,40,88.46605006,55.89485958,70
20,10,50,85.09861074,56.79716223,80
20,10,60,81.62564719,57.10100717,90
20,10,70,78.15268364,56.79716223,100
20,10,80,74.78524432,55.89485958,110
20,10,90,71.62564719,54.42151524,120
20,10,100,68.769895,52.42189603,130
20,10,110,66.30475833,49.95675936,140
20,10,120,64.30513911,47.10100717,150
20,10,130,62.83179477,43.94141003,160
20,10,140,61.92949213,40.57397072,170
20,10,150,61.62564719,37.10100717,180
20,10,160,61.92949213,33.62804361,190
20,10,170,62.83179477,30.2606043,200
20,10,180,64.30513911,27.10100717,210
20,20,0,92.94729763,55.66826375,40
20,20,10,90.48216096,58.13340042,50
20,20,20,87.62640876,60.13301963,60
20,20,30,84.46681163,61.60636397,70
20,20,40,81.09937232,62.50866661,80
20,20,50,77.62640876,62.81251155,90
20,20,60,74.15344521,62.50866661,100
20,20,70,70.7860059,61.60636397,110
20,20,80,67.62640876,60.13301963,120
20,20,90,64.77065657,58.13340042,130
20,20,100,62.3055199,55.66826375,140
20,20,110,60.30590069,52.81251155,150
20,20,120,58.83255635,49.65291442,160
20,20,130,57.9302537,46.28547511,170
20,20,140,57.62640876,42.81251155,180
20,20,150,57.9302537,39.339548,190
20,20,160,58.83255635,35.97210869,200
20,20,170,60.30590069,32.81251155,210
20,20,180,62.3055199,29.95675936,220
20,30,0,85.55188762,63.06367375,50
20,30,10,82.69613543,65.06329297,60
20,30,20,79.53653829,66.53663731,70
20,30,30,76.16909898,67.43893995,80
20,30,40,72.69613543,67.74278489,90
20,30,50,69.22317187,67.43893995,100
20,30,60,65.85573256,66.53663731,110
20,30,70,62.69613543,65.06329297,120
20,30,80,59.84038323,63.06367375,130
20,30,90,57.37524656,60.59853708,140
20,30,100,55.37562735,57.74278489,150
20,30,110,53.90228301,54.58318776,160
20,30,120,52.99998037,51.21574844,170
20,30,130,52.69613543,47.74278489,180
20,30,140,52.99998037,44.26982134,190
20,30,150,53.90228301,40.90238202,200
20,30,160,55.37562735,37.74278489,210
20,30,170,57.37524656,34.8870327,220
20,30,180,59.84038323,32.42189603,230
20,40,0,76.98463104,69.06253139,60
20,40,10,73.82503391,70.53587573,70
20,40,20,70.45759459,71.43817838,80
20,40,30,66.98463104,71.74202332,90
20,40,40,63.51166749,71.43817838,100
20,40,50,60.14422817,70.53587573,110
20,40,60,56.98463104,69.06253139,120
20,40,70,54.12887885,67.06291218,130
20,40,80,51.66374218,64.59777551,140
20,40,90,49.66412296,61.74202332,150
20,40,100,48.19077862,58.58242618,160
20,40,110,47.28847598,55.21498687,170
20,40,120,46.98463104,51.74202332,180
20,40,130,47.28847598,48.26905976,190
20,40,140,48.19077862,44.90162045,200
20,40,150,49.66412296,41.74202332,210
20,40,160,51.66374218,38.88627112,220
20,40,170,54.12887885,36.42113446,230
20,40,180,56.98463104,34.42151524,240
20,50,0,67.50583964,73.48256441,70
20,50,10,64.13840033,74.38486706,80
20,50,20,60.66543677,74.688712,90
20,50,30,57.19247322,74.38486706,100
20,50,40,53.82503391,73.48256441,110
20,50,50,50.66543677,72.00922007,120
20,50,60,47.80968458,70.00960086,130
20,50,70,45.34454791,67.54446419,140
20,50,80,43.3449287,64.688712,150
20,50,90,41.87158436,61.52911486,160
20,50,100,40.96928171,58.16167555,170
20,50,110,40.66543677,54.688712,180
20,50,120,40.96928171,51.21574844,190
20,50,130,41.87158436,47.84830913,200
20,50,140,43.3449287,44.688712,210
20,50,150,45.34454791,41.8329598,220
20,50,160,47.80968458,39.36782314,230
20,50,170,50.66543677,37.36820392,240
20,50,180,53.82503391,35.89485958,250
20,60,0,57.4035217,76.18947235,80
20,60,10,53.93055815,76.49331729,90
20,60,20,50.45759459,76.18947235,100
20,60,30,47.09015528,75.2871697,110
20,60,40,43.93055815,73.81382536,120
20,60,50,41.07480595,71.81420615,130
20,60,60,38.60966928,69.34906948,140
20,60,70,36.61005007,66.49331729,150
20,60,80,35.13670573,63.33372015,160
20,60,90,34.23440309,59.96628084,170
20,60,100,33.93055815,56.49331729,180
20,60,110,34.23440309,53.02035373,190
20,60,120,35.13670573,49.65291442,200
20,60,130,36.61005007,46.49331729,210
20,60,140,38.60966928,43.63756509,220
20,60,150,41.07480595,41.17242842,230
20,60,160,43.93055815,39.17280921,240
20,60,170,47.09015528,37.69946487,250
20,60,180,50.45759459,36.79716223,260
20,70,0,46.98463104,77.10100717,90
20,70,10,43.51166749,76.79716223,100
20,70,20,40.14422817,75.89485958,110
20,70,30,36.98463104,74.42151524,120
20,70,40,34.12887885,72.42189603,130
20,70,50,31.66374218,69.95675936,140
20,70,60,29.66412296,67.10100717,150
20,70,70,28.19077862,63.94141003,160
20,70,80,27.28847598,60.57397072,170
20,70,90,26.98463104,57.10100717,180
20,70,100,27.28847598,53.62804361,190
20,70,110,28.19077862,50.2606043,200
20,70,120,29.66412296,47.10100717,210
20,70,130,31.66374218,44.24525497,220
20,70,140,34.12887885,41.7801183,230
20,70,150,36.98463104,39.78049909,240
20,70,160,40.14422817,38.30715475,250
20,70,170,43.51166749,37.40485211,260
20,70,180,46.98463104,37.10100717,270
20,80,0,36.56574038,76.18947235,100
20,80,10,33.19830107,75.2871697,110
20,80,20,30.03870393,73.81382536,120
20,80,30,27.18295174,71.81420615,130
20,80,40,24.71781507,69.34906948,140
20,80,50,22.71819586,66.49331729,150
20,80,60,21.24485152,63.33372015,160
20,80,70,20.34254887,59.96628084,170
20,80,80,20.03870393,56.49331729,180
20,80,90,20.34254887,53.02035373,190
20,80,100,21.24485152,49.65291442,200
20,80,110,22.71819586,46.49331729,210
20,80,120,24.71781507,43.63756509,220
20,80,130,27.18295174,41.17242842,230
20,80,140,30.03870393,39.17280921,240
20,80,150,33.19830107,37.69946487,250
20,80,160,36.56574038,36.79716223,260
20,80,170,40.03870393,36.49331729,270
20,80,180,43.51166749,36.79716223,280
20,90,0,26.46342244,73.48256441,110
20,90,10,23.30382531,72.00922007,120
20,90,20,20.44807311,70.00960086,130
20,90,30,17.98293644,67.54446419,140
20,90,40,15.98331723,64.688712,150
20,90,50,14.50997289,61.52911486,160
20,90,60,13.60767025,58.16167555,170
20,90,70,13.30382531,54.688712,180
20,90,80,13.60767025,51.21574844,190
20,90,90,14.50997289,47.84830913,200
20,90,100,15.98331723,44.688712,210
20,90,110,17.98293644,41.8329598,220
20,90,120,20.44807311,39.36782314,230
20,90,130,23.30382531,37.36820392,240
20,90,140,26.46342244,35.89485958,250
20,90,150,29.83086175,34.99255694,260
20,90,160,33.30382531,34.688712,270
20,90,170,36.77678886,34.99255694,280
20,90,180,40.14422817,35.89485958,290
20,100,0,16.98463104,69.06253139,120
20,100,10,14.12887885,67.06291218,130
20,100,20,11.66374218,64.59777551,140
20,100,30,9.664122964,61.74202332,150
20,100,40,8.190778624,58.58242618,160
20,100,50,7.288475979,55.21498687,170
20,100,60,6.984631039,51.74202332,180
20,100,70,7.288475979,48.26905976,190
20,100,80,8.190778624,44.90162045,200
20,100,90,9.664122964,41.74202332,210
20,100,100,11.66374218,38.88627112,220
20,100,110,14.12887885,36.42113446,230
20,100,120,16.98463104,34.42151524,240
20,100,130,20.14422817,32.9481709,250
20,100,140,23.51166749,32.04586826,260
20,100,150,26.98463104,31.74202332,270
20,100,160,30.45759459,32.04586826,280
20,100,170,33.82503391,32.9481709,290
20,100,180,36.98463104,34.42151524,300
20,110,0,8.417374458,63.06367375,130
20,110,10,5.952237789,60.59853708,140
20,110,20,3.952618576,57.74278489,150
20,110,30,2.479274236,54.58318776,160
20,110,40,1.576971592,51.21574844,170
20,110,50,1.273126652,47.74278489,180
20,110,60,1.576971592,44.26982134,190
20,110,70,2.479274236,40.90238202,200
20,110,80,3.952618576,37.74278489,210
20,110,90,5.952237789,34.8870327,220
20,110,100,8.417374458,32.42189603,230
20,110,110,11.27312665,30.42227682,240
20,110,120,14.43272379,28.94893248,250
20,110,130,17.8001631,28.04662983,260
20,110,140,21.27312665,27.74278489,270
20,110,150,24.74609021,28.04662983,280
20,110,160,28.11352952,28.94893248,290
20,110,170,31.27312665,30.42227682,300
20,110,180,34.12887885,32.42189603,310
20,120,0,1.021964452,55.66826375,140
20,120,10,-0.977654761,52.81251155,150
20,120,20,-2.450999101,49.65291442,160
20,120,30,-3.353301746,46.28547511,170
20,120,40,-3.657146685,42.81251155,180
20,120,50,-3.353301746,39.339548,190
20,120,60,-2.450999101,35.97210869,200
20,120,70,-0.977654761,32.81251155,210
20,120,80,1.021964452,29.95675936,220
20,120,90,3.487101121,27.49162269,230
20,120,100,6.342853315,25.49200348,240
20,120,110,9.502450448,24.01865914,250
20,120,120,12.86988976,23.11635649,260
20,120,130,16.34285331,22.81251155,270
20,120,140,19.81581687,23.11635649,280
20,120,150,23.18325618,24.01865914,290
20,120,160,26.34285331,25.49200348,300
20,120,170,29.19860551,27.49162269,310
20,120,180,31.66374218,29.95675936,320
20,130,0,-4.976893188,47.10100717,150
20,130,10,-6.450237528,43.94141003,160
20,130,20,-7.352540172,40.57397072,170
20,130,30,-7.656385112,37.10100717,180
20,130,40,-7.352540172,33.62804361,190
20,130,50,-6.450237528,30.2606043,200
20,130,60,-4.976893188,27.10100717,210
20,130,70,-2.977273974,24.24525497,220
20,130,80,-0.512137306,21.7801183,230
20,130,90,2.343614888,19.78049909,240
20,130,100,5.503212021,18.30715475,250
20,130,110,8.870651335,17.40485211,260
20,130,120,12.34361489,17.10100717,270
20,130,130,15.81657844,17.40485211,280
20,130,140,19.18401775,18.30715475,290
20,130,150,22.34361489,19.78049909,300
20,130,160,25.19936708,21.7801183,310
20,130,170,27.66450375,24.24525497,320
20,130,180,29.66412296,27.10100717,330
20,140,0,-9.396926208,37.62221577,160
20,140,10,-10.29922885,34.25477645,170
20,140,20,-10.60307379,30.7818129,180
20,140,30,-10.29922885,27.30884935,190
20,140,40,-9.396926208,23.94141003,200
20,140,50,-7.923581868,20.7818129,210
20,140,60,-5.923962655,17.92606071,220
20,140,70,-3.458825986,15.46092404,230
20,140,80,-0.603073792,13.46130482,240
20,140,90,2.556523341,11.98796048,250
20,140,100,5.923962655,11.08565784,260
20,140,110,9.396926208,10.7818129,270
20,140,120,12.86988976,11.08565784,280
20,140,130,16.23732907,11.98796048,290
20,140,140,19.39692621,13.46130482,300
20,140,150,22.2526784,15.46092404,310
20,140,160,24.71781507,17.92606071,320
20,140,170,26.71743428,20.7818129,330
20,140,180,28.19077862,23.94141003,340
20,150,0,-12.10383414,27.51989783,170
20,150,10,-12.40767908,24.04693427,180
20,150,20,-12.10383414,20.57397072,190
20,150,30,-11.2015315,17.20653141,200
20,150,40,-9.728187157,14.04693427,210
20,150,50,-7.728567944,11.19118208,220
20,150,60,-5.263431275,8.726045411,230
20,150,70,-2.407679081,6.726426197,240
20,150,80,0.751918052,5.253081857,250
20,150,90,4.119357365,4.350779213,260
20,150,100,7.592320919,4.046934273,270
20,150,110,11.06528447,4.350779213,280
20,150,120,14.43272379,5.253081857,290
20,150,130,17.59232092,6.726426197,300
20,150,140,20.44807311,8.726045411,310
20,150,150,22.91320978,11.19118208,320
20,150,160,24.91282899,14.04693427,330
20,150,170,26.38617333,17.20653141,340
20,150,180,27.28847598,20.57397072,350
20,160,0,-13.01536896,17.10100717,180
20,160,10,-12.71152402,13.62804361,190
20,160,20,-11.80922138,10.2606043,200
20,160,30,-10.33587704,7.101007166,210
20,160,40,-8.336257823,4.245254973,220
20,160,50,-5.871121154,1.780118304,230
20,160,60,-3.015368961,-0.219500909,240
20,160,70,0.144228173,-1.692845249,250
20,160,80,3.511667486,-2.595147894,260
20,160,90,6.984631039,-2.898992834,270
20,160,100,10.45759459,-2.595147894,280
20,160,110,13.82503391,-1.692845249,290
20,160,120,16.98463104,-0.219500909,300
20,160,130,19.84038323,1.780118304,310
20,160,140,22.3055199,4.245254973,320
20,160,150,24.30513911,7.101007166,330
20,160,160,25.77848346,10.2606043,340
20,160,170,26.6807861,13.62804361,350
20,160,180,26.98463104,17.10100717,360
20,170,0,-12.10383414,6.682116506,190
20,170,10,-11.2015315,3.314677193,200
20,170,20,-9.728187157,0.15508006,210
20,170,30,-7.728567944,-2.700672134,220
20,170,40,-5.263431275,-5.165808803,230
20,170,50,-2.407679081,-7.165428016,240
20,170,60,0.751918052,-8.638772356,250
20,170,70,4.119357365,-9.541075001,260
20,170,80,7.592320919,-9.84491994,270
20,170,90,11.06528447,-9.541075001,280
20,170,100,14.43272379,-8.638772356,290
20,170,110,17.59232092,-7.165428016,300
20,170,120,20.44807311,-5.165808803,310
20,170,130,22.91320978,-2.700672134,320
20,170,140,24.91282899,0.15508006,330
20,170,150,26.38617333,3.314677193,340
20,170,160,27.28847598,6.682116506,350
20,170,170,27.59232092,10.15508006,360
20,170,180,27.28847598,13.62804361,370
20,180,0,-9.396926208,-3.420201433,200
20,180,10,-7.923581868,-6.579798567,210
20,180,20,-5.923962655,-9.43555076,220
20,180,30,-3.458825986,-11.90068743,230
20,180,40,-0.603073792,-13.90030664,240
20,180,50,2.556523341,-15.37365098,250
20,180,60,5.923962655,-16.27595363,260
20,180,70,9.396926208,-16.57979857,270
20,180,80,12.86988976,-16.27595363,280
20,180,90,16.23732907,-15.37365098,290
20,180,100,19.39692621,-13.90030664,300
20,180,110,22.2526784,-11.90068743,310
20,180,120,24.71781507,-9.43555076,320
20,180,130,26.71743428,-6.579798567,330
20,180,140,28.19077862,-3.420201433,340
20,180,150,29.09308127,-0.05276212,350
20,180,160,29.39692621,3.420201433,360
20,180,170,29.09308127,6.893164987,370
20,180,180,28.19077862,10.2606043,380
30,0,0,95.26279442,55,30
30,0,10,93.2631752,57.85575219,40
30,0,20,90.79803853,60.32088886,50
30,0,30,87.94228634,62.32050808,60
30,0,40,84.78268921,63.79385242,70
30,0,50,81.41524989,64.69615506,80
30,0,60,77.94228634,65,90
30,0,70,74.46932279,64.69615506,100
30,0,80,71.10188347,63.79385242,110
30,0,90,67.94228634,62.32050808,120
30,0,100,65.08653415,60.32088886,130
30,0,110,62.62139748,57.85575219,140
30,0,120,60.62177826,55,150
30,0,130,59.14843392,51.84040287,160
30,0,140,58.24613128,48.47296355,170
30,0,150,57.94228634,45,180
30,0,160,58.24613128,41.52703645,190
30,0,170,59.14843392,38.15959713,200
30,0,180,60.62177826,35,210
30,10,0,89.26393678,63.56725658,40
30,10,10,86.79880011,66.03239325,50
30,10,20,83.94304791,68.03201246,60
30,10,30,80.78345078,69.5053568,70
30,10,40,77.41601147,70.40765945,80
30,10,50,73.94304791,70.71150439,90
30,10,60,70.47008436,70.40765945,100
30,10,70,67.10264505,69.5053568,110
30,10,80,63.94304791,68.03201246,120
30,10,90,61.08729572,66.03239325,130
30,10,100,58.62215905,63.56725658,140
30,10,110,56.62253984,60.71150439,150
30,10,120,55.1491955,57.55190725,160
30,10,130,54.24689285,54.18446794,170
30,10,140,53.94304791,50.71150439,180
30,10,150,54.24689285,47.23854083,190
30,10,160,55.1491955,43.87110152,200
30,10,170,56.62253984,40.71150439,210
30,10,180,58.62215905,37.85575219,220
30,20,0,81.86852677,70.96266659,50
30,20,10,79.01277458,72.9622858,60
30,20,20,75.85317744,74.43563014,70
30,20,30,72.48573813,75.33793279,80
30,20,40,69.01277458,75.64177772,90
30,20,50,65.53981102,75.33793279,100
30,20,60,62.17237171,74.43563014,110
30,20,70,59.01277458,72.9622858,120
30,20,80,56.15702238,70.96266659,130
30,20,90,53.69188571,68.49752992,140
30,20,100,51.6922665,65.64177772,150
30,20,110,50.21892216,62.48218059,160
30,20,120,49.31661952,59.11474128,170
30,20,130,49.01277458,55.64177772,180
30,20,140,49.31661952,52.16881417,190
30,20,150,50.21892216,48.80137486,200
30,20,160,51.6922665,45.64177772,210
30,20,170,53.69188571,42.78602553,220
30,20,180,56.15702238,40.32088886,230
30,30,0,73.30127019,76.96152423,60
30,30,10,70.14167306,78.43486857,70
30,30,20,66.77423374,79.33717121,80
30,30,30,63.30127019,79.64101615,90
30,30,40,59.82830664,79.33717121,100
30,30,50,56.46086732,78.43486857,110
30,30,60,53.30127019,76.96152423,120
30,30,70,50.445518,74.96190501,130
30,30,80,47.98038133,72.49676835,140
30,30,90,45.98076211,69.64101615,150
30,30,100,44.50741777,66.48141902,160
30,30,110,43.60511513,63.1139797,170
30,30,120,43.30127019,59.64101615,180
30,30,130,43.60511513,56.1680526,190
30,30,140,44.50741777,52.80061328,200
30,30,150,45.98076211,49.64101615,210
30,30,160,47.98038133,46.78526396,220
30,30,170,50.445518,44.32012729,230
30,30,180,53.30127019,42.32050808,240
30,40,0,63.82247879,81.38155725,70
30,40,10,60.45503948,82.28385989,80
30,40,20,56.98207592,82.58770483,90
30,40,30,53.50911237,82.28385989,100
30,40,40,50.14167306,81.38155725,110
30,40,50,46.98207592,79.90821291,120
30,40,60,44.12632373,77.90859369,130
30,40,70,41.66118706,75.44345703,140
30,40,80,39.66156785,72.58770483,150
30,40,90,38.18822351,69.4281077,160
30,40,100,37.28592086,66.06066838,170
30,40,110,36.98207592,62.58770483,180
30,40,120,37.28592086,59.11474128,190
30,40,130,38.18822351,55.74730196,200
30,40,140,39.66156785,52.58770483,210
30,40,150,41.66118706,49.73195264,220
30,40,160,44.12632373,47.26681597,230
30,40,170,46.98207592,45.26719676,240
30,40,180,50.14167306,43.79385242,250
30,50,0,53.72016085,84.08846518,80
30,50,10,50.2471973,84.39231012,90
30,50,20,46.77423374,84.08846518,100
30,50,30,43.40679443,83.18616254,110
30,50,40,40.2471973,81.7128182,120
30,50,50,37.3914451,79.71319898,130
30,50,60,34.92630843,77.24806231,140
30,50,70,32.92668922,74.39231012,150
